x-axis,1,2,3,4
+30.552000E-06,+1.414062499995E+00,+1.046875000007E+00,+203.125000000E-03,+9.609375000004E+00
+30.554000E-06,+1.367187499996E+00,+1.109375000005E+00,+203.125000000E-03,+9.648437500000E+00
+30.556000E-06,+1.328125000001E+00,+1.156250000008E+00,+199.218750000E-03,+9.648437500004E+00
+30.558000E-06,+1.335937499994E+00,+1.234375000007E+00,+203.125000001E-03,+9.687499999996E+00
+30.560000E-06,+1.281249999994E+00,+1.296875000006E+00,+210.937500000E-03,+9.648437500000E+00
+30.562000E-06,+1.226562499997E+00,+1.351562500005E+00,+214.843749999E-03,+9.648437500004E+00
+30.564000E-06,+1.195312499997E+00,+1.398437500008E+00,+203.125000000E-03,+9.687499999996E+00
+30.566000E-06,+1.164062499999E+00,+1.476562500005E+00,+199.218750000E-03,+9.648437500008E+00
+30.568000E-06,+1.156249999995E+00,+1.523437500005E+00,+203.125000000E-03,+9.726562500004E+00
+30.570000E-06,+1.101562499995E+00,+1.578125000005E+00,+207.031249999E-03,+9.765625000000E+00
+30.572000E-06,+1.054687499992E+00,+1.625000000006E+00,+199.218750001E-03,+9.765624999992E+00
+30.574000E-06,+976.562499998E-03,+1.687500000006E+00,+207.031249999E-03,+9.687500000000E+00
+30.576000E-06,+953.124999999E-03,+1.750000000006E+00,+191.406250001E-03,+9.687500000007E+00
+30.578000E-06,+937.499999994E-03,+1.812500000002E+00,+199.218750000E-03,+9.765625000000E+00
+30.580000E-06,+874.999999996E-03,+1.835937500004E+00,+203.125000001E-03,+9.765624999996E+00
+30.582000E-06,+828.124999993E-03,+1.882812500004E+00,+210.937499999E-03,+9.726562500004E+00
+30.584000E-06,+749.999999997E-03,+1.929687500003E+00,+203.125000000E-03,+9.765625000004E+00
+30.586000E-06,+718.749999996E-03,+1.960937500003E+00,+199.218750001E-03,+9.804687500003E+00
+30.588000E-06,+671.874999999E-03,+2.000000000003E+00,+207.031250001E-03,+9.843749999990E+00
+30.590000E-06,+664.062499994E-03,+2.039062500003E+00,+214.843750000E-03,+9.726562500000E+00
+30.592000E-06,+593.749999995E-03,+2.070312500005E+00,+218.749999999E-03,+9.726562500007E+00
+30.594000E-06,+539.062499996E-03,+2.132812500002E+00,+210.937500000E-03,+9.804687499997E+00
+30.596000E-06,+492.187499999E-03,+2.156250000003E+00,+207.031250000E-03,+9.765624999997E+00
+30.598000E-06,+484.374999998E-03,+2.195312500003E+00,+210.937500001E-03,+9.726562500010E+00
+30.600000E-06,+460.937499995E-03,+2.226562500001E+00,+218.750000000E-03,+9.843749999997E+00
+30.602000E-06,+398.437499996E-03,+2.242187500001E+00,+222.656249999E-03,+9.804687500000E+00
+30.604000E-06,+351.562499995E-03,+2.257812500001E+00,+214.843749999E-03,+9.804687500000E+00
+30.606000E-06,+289.062499996E-03,+2.273437500002E+00,+207.031249999E-03,+9.804687500003E+00
+30.608000E-06,+234.374999999E-03,+2.304687500002E+00,+195.312500001E-03,+9.843749999997E+00
+30.610000E-06,+218.749999997E-03,+2.335937500001E+00,+210.937500001E-03,+9.804687500000E+00
+30.612000E-06,+171.874999998E-03,+2.351562500001E+00,+218.750000000E-03,+9.804687500000E+00
+30.614000E-06,+148.437499995E-03,+2.359375000001E+00,+222.656250000E-03,+9.804687500003E+00
+30.616000E-06,+78.124999997E-03,+2.375000000002E+00,+218.749999999E-03,+9.843750000000E+00
+30.618000E-06,+31.249999998E-03,+2.398437499999E+00,+207.031250000E-03,+9.843750000000E+00
+30.620000E-06,-2E-12,+2.390625000001E+00,+210.937500001E-03,+9.843749999995E+00
+30.622000E-06,-31.250000003E-03,+2.398437500001E+00,+222.656250000E-03,+9.765625000003E+00
+30.624000E-06,-78.125000003E-03,+2.406250000000E+00,+222.656250000E-03,+9.804687500003E+00
+30.626000E-06,-125.000000003E-03,+2.406250000001E+00,+222.656249999E-03,+9.843750000000E+00
+30.628000E-06,-164.062500000E-03,+2.414062500000E+00,+207.031250000E-03,+9.843749999995E+00
+30.630000E-06,-171.875000004E-03,+2.414062499999E+00,+210.937500000E-03,+9.765625000002E+00
+30.632000E-06,-234.375000003E-03,+2.398437500000E+00,+214.843750000E-03,+9.804687500000E+00
+30.634000E-06,-281.250000003E-03,+2.398437500000E+00,+218.750000000E-03,+9.804687500000E+00
+30.636000E-06,-328.125000003E-03,+2.390625000000E+00,+214.843750000E-03,+9.804687500002E+00
+30.638000E-06,-382.812500001E-03,+2.390625000000E+00,+210.937500000E-03,+9.843749999998E+00
+30.640000E-06,-406.250000004E-03,+2.390625000000E+00,+207.031250000E-03,+9.804687500000E+00
+30.642000E-06,-476.562500001E-03,+2.390624999998E+00,+207.031250000E-03,+9.804687500000E+00
+30.644000E-06,-500.000000003E-03,+2.359375000000E+00,+214.843750001E-03,+9.804687499998E+00
+30.646000E-06,-562.500000002E-03,+2.359375000000E+00,+230.468749999E-03,+9.765625000002E+00
+30.648000E-06,-609.375000003E-03,+2.351562500000E+00,+218.750000000E-03,+9.804687500000E+00
+30.650000E-06,-671.875000001E-03,+2.343749999999E+00,+214.843749999E-03,+9.804687499996E+00
+30.652000E-06,-687.500000002E-03,+2.328124999999E+00,+203.125000000E-03,+9.726562500002E+00
+30.654000E-06,-734.375000002E-03,+2.304687500000E+00,+210.937500000E-03,+9.765625000007E+00
+30.656000E-06,-781.250000003E-03,+2.296874999999E+00,+218.750000000E-03,+9.921874999996E+00
+30.658000E-06,-835.937500001E-03,+2.265625000000E+00,+218.749999999E-03,+9.843750000000E+00
+30.660000E-06,-867.187500002E-03,+2.265624999999E+00,+207.031250000E-03,+9.843749999998E+00
+30.662000E-06,-906.250000002E-03,+2.249999999999E+00,+207.031250000E-03,+9.804687500000E+00
+30.664000E-06,-945.312500002E-03,+2.234374999999E+00,+210.937500000E-03,+9.804687500002E+00
+30.666000E-06,-1.000000000002E+00,+2.218749999999E+00,+218.750000000E-03,+9.843750000000E+00
+30.668000E-06,-1.039062500002E+00,+2.195312500000E+00,+226.562499999E-03,+9.843750000000E+00
+30.670000E-06,-1.085937500001E+00,+2.195312499999E+00,+210.937500000E-03,+9.843750000001E+00
+30.672000E-06,-1.125000000002E+00,+2.179687499999E+00,+203.125000000E-03,+9.882812499999E+00
+30.674000E-06,-1.187500000001E+00,+2.156249999999E+00,+203.125000000E-03,+9.843750000000E+00
+30.676000E-06,-1.210937500002E+00,+2.132812499999E+00,+210.937500000E-03,+9.843749999997E+00
+30.678000E-06,-1.257812500001E+00,+2.109375000000E+00,+210.937500000E-03,+9.765624999995E+00
+30.680000E-06,-1.281250000002E+00,+2.117187500000E+00,+210.937500000E-03,+9.609374999991E+00
+30.682000E-06,-1.335937500002E+00,+2.101562499999E+00,+214.843750000E-03,+9.335937499978E+00
+30.684000E-06,-1.398437500001E+00,+2.078124999999E+00,+207.031250000E-03,+8.632812499977E+00
+30.686000E-06,-1.421875000000E+00,+2.046874999999E+00,+222.656250000E-03,+7.851562499979E+00
+30.688000E-06,-1.437500000001E+00,+2.015625000000E+00,+222.656250000E-03,+7.109374999980E+00
+30.690000E-06,-1.468750000001E+00,+2.000000000000E+00,+226.562500000E-03,+6.367187499983E+00
+30.692000E-06,-1.515625000001E+00,+1.984375000001E+00,+230.468750000E-03,+5.703124999988E+00
+30.694000E-06,-1.554687500001E+00,+2.015624999999E+00,+230.468750000E-03,+5.234374999990E+00
+30.696000E-06,-1.601562500001E+00,+1.992187499999E+00,+230.468750000E-03,+4.804687499990E+00
+30.698000E-06,-1.640625000001E+00,+1.945312499999E+00,+214.843750000E-03,+4.374999999992E+00
+30.700000E-06,-1.695312500000E+00,+1.906250000000E+00,+210.937500000E-03,+3.984374999992E+00
+30.702000E-06,-1.718750000001E+00,+1.914062500000E+00,+226.562500000E-03,+3.593749999993E+00
+30.704000E-06,-1.773437500001E+00,+1.906250000000E+00,+234.375000000E-03,+3.242187499993E+00
+30.706000E-06,-1.828125000000E+00,+1.906250000000E+00,+238.281250000E-03,+2.851562499997E+00
+30.708000E-06,-1.835937500000E+00,+1.882812500000E+00,+210.937500000E-03,+2.656249999996E+00
+30.710000E-06,-1.859375000001E+00,+1.859374999999E+00,+195.312500000E-03,+2.421874999996E+00
+30.712000E-06,-1.914062500001E+00,+1.820312500000E+00,+214.843750000E-03,+2.148437499997E+00
+30.714000E-06,-1.960937500000E+00,+1.812500000000E+00,+238.281250000E-03,+1.914062499998E+00
+30.716000E-06,-1.984375000000E+00,+1.781250000000E+00,+234.375000000E-03,+1.757812499998E+00
+30.718000E-06,-2.007812500000E+00,+1.796875000000E+00,+214.843750000E-03,+1.562499999999E+00
+30.720000E-06,-2.031250000000E+00,+1.773437500000E+00,+203.125000000E-03,+1.445312499999E+00
+30.722000E-06,-2.062500000000E+00,+1.742187500000E+00,+210.937500000E-03,+1.328124999999E+00
+30.724000E-06,-2.109375000000E+00,+1.718750000000E+00,+230.468750000E-03,+1.210937499999E+00
+30.726000E-06,-2.148437500000E+00,+1.671875000000E+00,+230.468750000E-03,+1.015625000000E+00
+30.728000E-06,-2.179687500000E+00,+1.656250000000E+00,+226.562500000E-03,+976.562500000E-03
+30.730000E-06,-2.210937500000E+00,+1.648437500000E+00,+203.125000000E-03,+859.375000000E-03
+30.732000E-06,-2.242187500000E+00,+1.617187500000E+00,+203.125000000E-03,+742.187500000E-03
+30.734000E-06,-2.289062500000E+00,+1.570312500000E+00,+226.562500000E-03,+664.062500000E-03
+30.736000E-06,-2.328125000000E+00,+1.546875000000E+00,+234.375000000E-03,+625.000000000E-03
+30.738000E-06,-2.375000000000E+00,+1.523437500000E+00,+234.375000000E-03,+546.875000000E-03
+30.740000E-06,-2.390625000000E+00,+1.507812500000E+00,+218.750000000E-03,+507.812500000E-03
+30.742000E-06,-2.414062500000E+00,+1.476562500000E+00,+214.843750000E-03,+429.687500000E-03
+30.744000E-06,-2.437500000000E+00,+1.460937500000E+00,+207.031250000E-03,+351.562500000E-03
+30.746000E-06,-2.492187500000E+00,+1.429687500000E+00,+222.656250000E-03,+312.500000000E-03
+30.748000E-06,-2.500000000000E+00,+1.421875000000E+00,+226.562500000E-03,+273.437500000E-03
+30.750000E-06,-2.531250000000E+00,+1.421875000000E+00,+214.843750000E-03,+156.250000001E-03
+30.752000E-06,-2.546875000000E+00,+1.390625000000E+00,+214.843750000E-03,+234.374999999E-03
+30.754000E-06,-2.578125000000E+00,+1.335937500001E+00,+218.750000000E-03,+156.250000001E-03
+30.756000E-06,-2.585937500000E+00,+1.312500000000E+00,+210.937500000E-03,+156.250000000E-03
+30.758000E-06,-2.624999999999E+00,+1.304687500000E+00,+214.843750000E-03,+117.187500001E-03
+30.760000E-06,-2.632812500000E+00,+1.304687500000E+00,+207.031250000E-03,+156.249999999E-03
+30.762000E-06,-2.656250000000E+00,+1.281250000000E+00,+214.843750000E-03,+78.125000001E-03
+30.764000E-06,-2.695312499999E+00,+1.234375000001E+00,+214.843750000E-03,+39.062500001E-03
+30.766000E-06,-2.710937500000E+00,+1.218750000000E+00,+222.656250000E-03,+78.124999999E-03
+30.768000E-06,-2.749999999999E+00,+1.203125000000E+00,+222.656250000E-03,+2E-12
+30.770000E-06,-2.765625000000E+00,+1.156250000001E+00,+214.843750000E-03,+39.062499999E-03
+30.772000E-06,-2.781250000000E+00,+1.132812500001E+00,+222.656250000E-03,+39.062500000E-03
+30.774000E-06,-2.804687499999E+00,+1.109375000001E+00,+222.656250000E-03,+1E-12
+30.776000E-06,-2.843749999999E+00,+1.070312500001E+00,+210.937500000E-03,+0.0E+00
+30.778000E-06,-2.859375000000E+00,+1.046875000001E+00,+218.750000000E-03,-39.062499999E-03
+30.780000E-06,-2.875000000000E+00,+1.023437500001E+00,+218.750000000E-03,+39.062499998E-03
+30.782000E-06,-2.898437499999E+00,+992.187500001E-03,+218.750000000E-03,+1E-12
+30.784000E-06,-2.929687499999E+00,+953.125000001E-03,+214.843750000E-03,-117.187499996E-03
+30.786000E-06,-2.929687500000E+00,+937.500000000E-03,+218.750000000E-03,-39.062500002E-03
+30.788000E-06,-2.937500000000E+00,+906.250000001E-03,+218.750000000E-03,-117.187499997E-03
+30.790000E-06,-2.968749999999E+00,+875.000000001E-03,+230.468750000E-03,-39.062500003E-03
+30.792000E-06,-2.968750000000E+00,+851.562500001E-03,+222.656250000E-03,-39.062500000E-03
+30.794000E-06,-2.984374999999E+00,+804.687500002E-03,+226.562500000E-03,-78.124999999E-03
+30.796000E-06,-2.992187500000E+00,+773.437500001E-03,+218.750000000E-03,-78.125000000E-03
+30.798000E-06,-3.000000000000E+00,+742.187500001E-03,+230.468750000E-03,-39.062500002E-03
+30.800000E-06,-3.007812500000E+00,+710.937500001E-03,+238.281250000E-03,-78.124999998E-03
+30.802000E-06,-3.031249999999E+00,+671.875000002E-03,+218.750000001E-03,-78.125000000E-03
+30.804000E-06,-3.039062500000E+00,+648.437500001E-03,+207.031250000E-03,-117.187499998E-03
+30.806000E-06,-3.101562499997E+00,+601.562500002E-03,+218.749999999E-03,-39.062500003E-03
+30.808000E-06,-3.109375000000E+00,+570.312500001E-03,+222.656250000E-03,-39.062500000E-03
+30.810000E-06,-3.109375000000E+00,+523.437500002E-03,+238.281249999E-03,-78.124999998E-03
+30.812000E-06,-3.109375000000E+00,+492.187500001E-03,+218.750000001E-03,-39.062500002E-03
+30.814000E-06,-3.124999999999E+00,+460.937500002E-03,+210.937500000E-03,-78.124999998E-03
+30.816000E-06,-3.125000000000E+00,+437.500000001E-03,+207.031250000E-03,-39.062500002E-03
+30.818000E-06,-3.132812500000E+00,+406.250000002E-03,+210.937500000E-03,-39.062500000E-03
+30.820000E-06,-3.148437499999E+00,+375.000000002E-03,+218.750000000E-03,-156.249999994E-03
+30.822000E-06,-3.156250000000E+00,+343.750000002E-03,+214.843750000E-03,-117.187500002E-03
+30.824000E-06,-3.148437500000E+00,+289.062500003E-03,+210.937500000E-03,-78.125000002E-03
+30.826000E-06,-3.164062499999E+00,+265.625000001E-03,+210.937500000E-03,-78.125000000E-03
+30.828000E-06,-3.148437500001E+00,+226.562500002E-03,+214.843750000E-03,-156.249999996E-03
+30.830000E-06,-3.132812500001E+00,+203.125000001E-03,+230.468749999E-03,-78.125000005E-03
+30.832000E-06,-3.148437499999E+00,+156.250000003E-03,+222.656250000E-03,-78.125000000E-03
+30.834000E-06,-3.171874999999E+00,+132.812500001E-03,+218.750000000E-03,-78.125000000E-03
+30.836000E-06,-3.164062500000E+00,+78.125000003E-03,+207.031250001E-03,-117.187499998E-03
+30.838000E-06,-3.164062500000E+00,+54.687500001E-03,+214.843750000E-03,-78.125000002E-03
+30.840000E-06,-3.171875000000E+00,+7.812500003E-03,+218.750000000E-03,-39.062500002E-03
+30.842000E-06,-3.156250000001E+00,-31.249999997E-03,+222.656250000E-03,-78.124999997E-03
+30.844000E-06,-3.148437500001E+00,-78.124999997E-03,+226.562500000E-03,-156.249999995E-03
+30.846000E-06,-3.187499999997E+00,-93.749999999E-03,+214.843750001E-03,-117.187500003E-03
+30.848000E-06,-3.156250000002E+00,-132.812499997E-03,+207.031250001E-03,-39.062500005E-03
+30.850000E-06,-3.164062499999E+00,-171.874999997E-03,+214.843749999E-03,-117.187499995E-03
+30.852000E-06,-3.140625000002E+00,-226.562499996E-03,+207.031250001E-03,-78.125000003E-03
+30.854000E-06,-3.156249999999E+00,-265.624999997E-03,+214.843749999E-03,-78.125000000E-03
+30.856000E-06,-3.156250000000E+00,-304.687499997E-03,+210.937500000E-03,-39.062500003E-03
+30.858000E-06,-3.164062499999E+00,-351.562499997E-03,+214.843750000E-03,-39.062500000E-03
+30.860000E-06,-3.148437500001E+00,-390.624999997E-03,+214.843750000E-03,-78.124999997E-03
+30.862000E-06,-3.132812500001E+00,-445.312499996E-03,+222.656249999E-03,-117.187499997E-03
+30.864000E-06,-3.117187500001E+00,-484.374999997E-03,+214.843750001E-03,-117.187500000E-03
+30.866000E-06,-3.117187500000E+00,-515.624999998E-03,+210.937500000E-03,-39.062500006E-03
+30.868000E-06,-3.124999999999E+00,-562.499999996E-03,+203.125000001E-03,-117.187499994E-03
+30.870000E-06,-3.117187500001E+00,-609.374999996E-03,+207.031250000E-03,-78.125000003E-03
+30.872000E-06,-3.078125000003E+00,-656.249999996E-03,+207.031250000E-03,-117.187499997E-03
+30.874000E-06,-3.070312500001E+00,-695.312499997E-03,+214.843749999E-03,-78.125000003E-03
+30.876000E-06,-3.054687500001E+00,-757.812499995E-03,+207.031250001E-03,-78.125000000E-03
+30.878000E-06,-3.070312499999E+00,-781.249999998E-03,+210.937500000E-03,-117.187499997E-03
+30.880000E-06,-3.054687500001E+00,-835.937499995E-03,+207.031250000E-03,-117.187500000E-03
+30.882000E-06,-3.046875000001E+00,-867.187499997E-03,+210.937500000E-03,-156.249999997E-03
+30.884000E-06,-3.007812500004E+00,-914.062499996E-03,+214.843750000E-03,-156.250000000E-03
+30.886000E-06,-3.015624999999E+00,-960.937499996E-03,+214.843750000E-03,-39.062500011E-03
+30.888000E-06,-3.023437499999E+00,-1.023437499994E+00,+214.843750000E-03,-4E-12
+30.890000E-06,-3.000000000002E+00,-1.039062499999E+00,+214.843750000E-03,+312.499999971E-03
+30.892000E-06,-2.968750000003E+00,-1.070312499997E+00,+207.031250001E-03,+820.312499952E-03
+30.894000E-06,-2.945312500002E+00,-1.101562499997E+00,+195.312500001E-03,+1.718749999914E+00
+30.896000E-06,-2.937500000001E+00,-1.140624999996E+00,+207.031249999E-03,+2.539062499920E+00
+30.898000E-06,-2.937500000000E+00,-1.164062499998E+00,+214.843749999E-03,+3.203124999935E+00
+30.900000E-06,-2.921875000002E+00,-1.226562499994E+00,+191.406250002E-03,+3.828124999938E+00
+30.902000E-06,-2.875000000005E+00,-1.273437499995E+00,+187.500000000E-03,+4.374999999945E+00
+30.904000E-06,-2.828125000005E+00,-1.335937499994E+00,+199.218749999E-03,+4.921874999944E+00
+30.906000E-06,-2.804687500002E+00,-1.335937500000E+00,+214.843749998E-03,+5.273437499964E+00
+30.908000E-06,-2.781250000002E+00,-1.335937500000E+00,+214.843750000E-03,+5.742187499951E+00
+30.910000E-06,-2.765625000002E+00,-1.359374999998E+00,+210.937500000E-03,+6.132812499959E+00
+30.912000E-06,-2.726562500004E+00,-1.367187499999E+00,+203.125000001E-03,+6.484374999963E+00
+30.914000E-06,-2.703125000003E+00,-1.374999999999E+00,+203.125000000E-03,+6.757812499971E+00
+30.916000E-06,-2.679687500003E+00,-1.421874999995E+00,+203.125000000E-03,+7.148437499957E+00
+30.918000E-06,-2.664062500002E+00,-1.421875000000E+00,+222.656249998E-03,+7.382812499974E+00
+30.920000E-06,-2.640625000003E+00,-1.445312499997E+00,+214.843750001E-03,+7.656249999970E+00
+30.922000E-06,-2.609375000004E+00,-1.460937499998E+00,+214.843750000E-03,+7.812499999982E+00
+30.924000E-06,-2.562500000005E+00,-1.453125000001E+00,+199.218750002E-03,+7.929687499987E+00
+30.926000E-06,-2.546875000002E+00,-1.468749999998E+00,+210.937499999E-03,+8.085937499982E+00
+30.928000E-06,-2.546875000000E+00,-1.484374999998E+00,+210.937500000E-03,+8.242187499982E+00
+30.930000E-06,-2.531250000002E+00,-1.492187499999E+00,+218.749999999E-03,+8.359374999986E+00
+30.932000E-06,-2.500000000004E+00,-1.499999999999E+00,+203.125000002E-03,+8.437499999991E+00
+30.934000E-06,-2.453125000006E+00,-1.492187500001E+00,+207.031250000E-03,+8.593749999981E+00
+30.936000E-06,-2.429687500003E+00,-1.460937500004E+00,+195.312500001E-03,+8.749999999981E+00
+30.938000E-06,-2.437499999999E+00,-1.460937500000E+00,+195.312500000E-03,+8.906249999981E+00
+30.940000E-06,-2.375000000008E+00,-1.445312500002E+00,+207.031249999E-03,+8.984374999990E+00
+30.942000E-06,-2.328125000006E+00,-1.414062500004E+00,+210.937500000E-03,+9.023437499995E+00
+30.944000E-06,-2.312500000002E+00,-1.398437500002E+00,+203.125000001E-03,+9.062499999995E+00
+30.946000E-06,-2.265625000006E+00,-1.343750000007E+00,+210.937499999E-03,+9.179687499985E+00
+30.948000E-06,-2.250000000002E+00,-1.312500000004E+00,+199.218750002E-03,+9.140625000005E+00
+30.950000E-06,-2.226562500003E+00,-1.289062500003E+00,+210.937499998E-03,+9.296874999980E+00
+30.952000E-06,-2.179687500006E+00,-1.273437500002E+00,+222.656249998E-03,+9.335937499995E+00
+30.954000E-06,-2.140625000005E+00,-1.250000000003E+00,+218.750000001E-03,+9.414062499990E+00
+30.956000E-06,-2.101562500005E+00,-1.234375000002E+00,+210.937500001E-03,+9.492187499990E+00
+30.958000E-06,-2.085937500002E+00,-1.203125000004E+00,+207.031250001E-03,+9.414062500010E+00
+30.960000E-06,-2.046875000005E+00,-1.179687500003E+00,+203.125000001E-03,+9.492187499989E+00
+30.962000E-06,-2.015625000004E+00,-1.156250000003E+00,+203.125000000E-03,+9.453125000005E+00
+30.964000E-06,-1.976562500005E+00,-1.164062499999E+00,+203.125000000E-03,+9.570312499984E+00
+30.966000E-06,-1.937500000005E+00,-1.132812500004E+00,+218.749999998E-03,+9.570312500000E+00
+30.968000E-06,-1.906250000004E+00,-1.101562500004E+00,+218.750000000E-03,+9.609374999995E+00
+30.970000E-06,-1.867187500006E+00,-1.078125000003E+00,+218.750000000E-03,+9.609375000000E+00
+30.972000E-06,-1.828125000006E+00,-1.046875000004E+00,+199.218750003E-03,+9.609375000000E+00
+30.974000E-06,-1.789062500006E+00,-1.015625000004E+00,+207.031249999E-03,+9.648437499994E+00
+30.976000E-06,-1.765625000003E+00,-1.000000000002E+00,+218.749999998E-03,+9.687499999994E+00
+30.978000E-06,-1.734375000005E+00,-984.375000002E-03,+238.281249997E-03,+9.687500000000E+00
+30.980000E-06,-1.679687500008E+00,-968.750000002E-03,+218.750000003E-03,+9.609375000012E+00
+30.982000E-06,-1.648437500005E+00,-953.125000002E-03,+199.218750003E-03,+9.570312500006E+00
+30.984000E-06,-1.578125000011E+00,-937.500000002E-03,+199.218750000E-03,+9.687499999982E+00
+30.986000E-06,-1.546875000005E+00,-921.875000002E-03,+207.031249999E-03,+9.804687499982E+00
+30.988000E-06,-1.531250000002E+00,-921.875000000E-03,+230.468749996E-03,+9.648437500024E+00
+30.990000E-06,-1.500000000005E+00,-906.250000002E-03,+214.843750002E-03,+9.648437500000E+00
+30.992000E-06,-1.460937500006E+00,-890.625000002E-03,+199.218750002E-03,+9.648437500000E+00
+30.994000E-06,-1.406250000009E+00,-875.000000002E-03,+191.406250001E-03,+9.687499999994E+00
+30.996000E-06,-1.367187500006E+00,-890.624999998E-03,+207.031249998E-03,+9.765624999988E+00
+30.998000E-06,-1.328125000006E+00,-875.000000002E-03,+226.562499997E-03,+9.687500000012E+00
+31.000000E-06,-1.296875000005E+00,-867.187500001E-03,+226.562500000E-03,+9.804687499981E+00
+31.002000E-06,-1.250000000008E+00,-843.750000004E-03,+210.937500003E-03,+9.843749999994E+00
+31.004000E-06,-1.179687500011E+00,-859.374999997E-03,+195.312500003E-03,+9.726562500019E+00
+31.006000E-06,-1.164062500003E+00,-843.750000003E-03,+210.937499997E-03,+9.765624999994E+00
+31.008000E-06,-1.109375000009E+00,-835.937500001E-03,+222.656249998E-03,+9.765625000000E+00
+31.010000E-06,-1.070312500006E+00,-843.749999999E-03,+222.656250000E-03,+9.804687499994E+00
+31.012000E-06,-992.187500013E-03,-851.562499999E-03,+199.218750004E-03,+9.726562500013E+00
+31.014000E-06,-953.125000007E-03,-843.750000001E-03,+195.312500001E-03,+9.726562500000E+00
+31.016000E-06,-929.687500004E-03,-859.374999997E-03,+191.406250001E-03,+9.804687499987E+00
+31.018000E-06,-898.437500005E-03,-867.187499999E-03,+207.031249997E-03,+9.765625000007E+00
+31.020000E-06,-851.562500008E-03,-874.999999999E-03,+199.218750001E-03,+9.765625000000E+00
+31.022000E-06,-796.875000009E-03,-867.187500001E-03,+203.124999999E-03,+9.765625000000E+00
+31.024000E-06,-742.187500009E-03,-851.562500003E-03,+195.312500001E-03,+9.804687499993E+00
+31.026000E-06,-710.937500005E-03,-843.750000001E-03,+203.124999999E-03,+9.765625000007E+00
+31.028000E-06,-671.875000007E-03,-867.187499996E-03,+207.031249999E-03,+9.804687499993E+00
+31.030000E-06,-632.812500007E-03,-851.562500003E-03,+218.749999998E-03,+9.765625000007E+00
+31.032000E-06,-585.937500008E-03,-828.125000004E-03,+214.843750001E-03,+9.765625000000E+00
+31.034000E-06,-515.625000013E-03,-835.937499999E-03,+214.843750000E-03,+9.804687499993E+00
+31.036000E-06,-453.125000011E-03,-851.562499997E-03,+214.843750000E-03,+9.765625000007E+00
+31.038000E-06,-429.687500004E-03,-859.374999999E-03,+203.125000002E-03,+9.804687499993E+00
+31.040000E-06,-390.625000007E-03,-882.812499996E-03,+210.937499999E-03,+9.726562500014E+00
+31.042000E-06,-367.187500004E-03,-875.000000001E-03,+214.843749999E-03,+9.687500000007E+00
+31.044000E-06,-320.312500009E-03,-875.000000000E-03,+203.125000002E-03,+9.765624999986E+00
+31.046000E-06,-289.062500006E-03,-875.000000000E-03,+195.312500001E-03,+9.726562500007E+00
+31.048000E-06,-250.000000007E-03,-898.437499996E-03,+207.031249998E-03,+9.804687499985E+00
+31.050000E-06,-226.562500004E-03,-898.437500000E-03,+203.125000001E-03,+9.843749999993E+00
+31.052000E-06,-171.875000010E-03,-906.249999999E-03,+199.218750001E-03,+9.804687500007E+00
+31.054000E-06,-101.562500013E-03,-890.625000003E-03,+210.937499998E-03,+9.765625000007E+00
+31.056000E-06,-54.687500009E-03,-875.000000003E-03,+203.125000002E-03,+9.843749999985E+00
+31.058000E-06,-23.437500006E-03,-890.624999997E-03,+207.031249999E-03,+9.765625000015E+00
+31.060000E-06,+23.437499991E-03,-898.437499998E-03,+207.031250000E-03,+9.765625000000E+00
+31.062000E-06,+85.937499988E-03,-875.000000005E-03,+210.937499999E-03,+9.765625000000E+00
+31.064000E-06,+124.999999992E-03,-890.624999997E-03,+199.218750002E-03,+9.726562500008E+00
+31.066000E-06,+164.062499992E-03,-898.437499998E-03,+207.031249998E-03,+9.804687499984E+00
+31.068000E-06,+218.749999989E-03,-898.437500000E-03,+207.031250000E-03,+9.804687500000E+00
+31.070000E-06,+242.187499995E-03,-898.437500000E-03,+222.656249997E-03,+9.804687500000E+00
+31.072000E-06,+281.249999992E-03,-898.437500000E-03,+203.125000004E-03,+9.765625000008E+00
+31.074000E-06,+335.937499989E-03,-898.437500000E-03,+203.125000000E-03,+9.843749999984E+00
+31.076000E-06,+390.624999989E-03,-929.687499994E-03,+195.312500002E-03,+9.765625000016E+00
+31.078000E-06,+429.687499992E-03,-921.875000002E-03,+199.218749999E-03,+9.843749999984E+00
+31.080000E-06,+460.937499994E-03,-906.250000003E-03,+207.031249998E-03,+9.765625000016E+00
+31.082000E-06,+492.187499993E-03,-914.062499998E-03,+207.031250000E-03,+9.765625000000E+00
+31.084000E-06,+531.249999992E-03,-921.874999998E-03,+203.125000001E-03,+9.726562500008E+00
+31.086000E-06,+585.937499988E-03,-906.250000003E-03,+207.031249999E-03,+9.765624999992E+00
+31.088000E-06,+632.812499990E-03,-898.437500002E-03,+203.125000001E-03,+9.765625000000E+00
+31.090000E-06,+687.499999988E-03,-882.812500003E-03,+207.031249999E-03,+9.765625000000E+00
+31.092000E-06,+726.562499992E-03,-882.812500000E-03,+199.218750002E-03,+9.765625000000E+00
+31.094000E-06,+757.812499993E-03,-843.750000008E-03,+195.312500001E-03,+9.687500000017E+00
+31.096000E-06,+781.249999995E-03,-859.374999997E-03,+191.406250001E-03,+9.765624999983E+00
+31.098000E-06,+820.312499991E-03,-851.562500002E-03,+207.031249997E-03,+9.414062500077E+00
